""	E9.5_vivo_RNA	E12.5_vivo_RNA	E18.5_vivo_RNA	Primordial_NGO_vivo_RNA	Preantral_P14_vivo_RNA	Antral_FGO_vivo_RNA	PGCLCs_H18_RNA	c7_H18_RNA	c13_H18_RNA	c34_H18_RNA
Inpp4a	2.68999096010586	4.2803977904203	4.00542227043861	4.74632278547115	4.63053541884825	4.09909616838424	3.01116587393254	3.83203695311335	4.10951641551671	4.89745531071383
4930439A04Rik	0	0	0.201197375250307	0	0	0	0	0	0	0.329358581189397
Coa5	5.72949040904171	5.27939011244907	6.43210860173883	6.28517240101282	5.38274229863135	4.86035570872862	5.95755211560542	5.73239098778673	6.38106695374774	5.34560118927258
Unc50	5.84422452643173	6.35859909154939	7.26409525586584	5.9110115060873	7.53876906120808	6.9313857119426	6.29170854664976	6.73040868594804	6.47201315117559	8.46040998352532
Mgat4a	4.00343406749797	3.37767325957076	4.83779042819595	5.44902023805466	6.43185566985621	5.50969636253975	3.25517651981248	3.73913834748006	5.46142751539194	5.94742549344844
Gm39627	0	0	0	0	0	0	0	0	0	0
2010300C02Rik	0.709674127204876	2.58445882675455	0.596633553031802	1.02011329506947	0.951969583393476	1.46306295027606	1.35114647267573	5.30046517068148	2.35439014733792	3.208097766529
4930556I23Rik	0	0	0	0	0.161882212085495	0.508738562043332	0	1.47775053161793	0	0.838898933032657
4930470B04Rik	0.169283518500576	0	0	0	0	0	0	0	0	0
Gm39628	0	0	0	0	0	0	0	0.407746727612306	0	0
Tsga10	0.808906745673098	1.04673119434106	4.58627195454333	5.67624039261186	4.38064205016912	3.91560647414087	0.791069645291499	1.81435119469408	5.25168600470509	3.38209718850729
Lipt1	3.77576821207948	3.87172014824872	5.7216975471598	5.08433929275599	6.10103392606113	7.14830011809578	4.04780284947225	3.48895405566021	4.73464064338929	6.97952463679389
Mitd1	4.3840891791305	4.30514051653486	4.64929131848364	4.9553410527259	4.83526704605038	4.92237296613985	4.56842458476546	4.97792685547838	4.50451748690973	5.05270317958741
Mrpl30	7.49808415037333	7.8724990757107	8.38056999470423	8.33350291731063	7.01332530935741	7.30786162135937	7.6920857203386	7.95095568859051	8.1173478491778	6.85079909006058
Lyg2	0	0	0	0	0	0	0	0	0	0
Lyg1	0	0	0.201197375250307	0	0	0	0	0	1.09874048472748	0.736002955155973
Txndc9	6.57262629724986	6.58374969060027	7.90284091219624	8.54817916887619	8.53293432825325	8.89600325456826	6.95980443286615	6.93160276449031	7.38684174864416	9.07726381951215
Eif5b	7.00500297985374	8.61159027911445	8.36596219628292	8.15053299362513	9.43617113124281	10.170927559064	8.2898874058309	8.16536280557252	8.0432517922108	7.91545402179738
Gm34448	0	0.237749993632475	0	0.0834423748439421	0.721928061142833	1.27244969959289	0	0	0.214714251043626	0.0977882001445362
Rev1	5.42655067453374	6.12816878344092	7.04189451895943	5.39703129139665	6.27812232572111	6.25765648268047	6.64922872172149	6.97609847321429	6.70218483856683	5.92964827761877
Gm5099	0	0	0	0	0	0.120286728475336	0	0	0	0
Aff3	4.88094000288648	5.32167610669615	4.94845781759357	2.78521135746446	4.13455617565829	4.51836145674422	3.61939044119072	4.61477486364859	5.32305285795333	3.01756302480365
Gm16150	0	0.237749993632475	1.64526509930277	1.28091072090134	1.44234858443143	1.35521853179204	0.91359382220387	1.08986425410825	1.72665512409248	1.28385778687611
Gm34596	0.288285254557157	0	0.358341835938542	0	0.456167688911358	0.699928387206746	0	0	0	0.275940911219703
Lonrf2	2.08378249357523	4.63506296502073	7.12832433375815	6.93680784212397	3.77470352086075	3.27827708355732	0.366677170306914	5.15975896070021	6.76435666320271	3.67231254318538
Chst10	4.30640831957781	3.40005200476374	2.91558010449671	2.78718702830321	0.826882936856434	0.721028412678399	4.58475488145595	4.56291094721039	2.63630193727362	0.887689738733363
LOC115486944	0	0	0	0	0	0	0	0	0	0
Nms	0.169283518500576	0	0	0	0	0	0	0	0	0
Gm35171	0	0	0	0	0	0	0	0	0	0
Pdcl3	6.48051032690599	6.1869735364059	6.93770664089148	5.71576849511629	7.07620020719157	6.53940674779439	6.9603233368684	6.01543667172095	6.6396781835055	6.93581242439159
Gm35222	0	0	0	0	0.154291945700723	1.0007927591715	0	0	0	0.714981996472545
Mir6349	0	0	0	0	0	0	0	0	0	0
Npas2	0	0.774780137894911	1.40224464744545	1.19235083990317	1.97438733877372	3.84570756716374	0.251114374420733	0.162865895561277	2.425260205472	2.67145068765033
Rpl31	11.1041723267237	10.5265713748881	10.7918189667196	9.8407787541227	8.31673166571521	8.70391253330158	10.7514132821241	10.5555241258801	10.1553354341476	8.06093847404488
Tbc1d8	2.9081667772055	3.85325622369456	5.81268446956884	5.57939062813907	8.35275899157998	7.95804508863199	3.61939044119072	4.56192287146873	6.35193742131967	7.84189827309969
Cnot11	6.46031599074301	6.61712255688746	5.80733350797506	5.97496810721748	8.31706387434559	8.53514838731249	6.18100977283825	5.48092777163087	5.30366163699088	8.28562470788624
Snord89	0	0	0	0	0	0	0	0	0	0
Rnf149	7.00489611269862	7.42055983267377	6.61346087128829	6.27135307721294	6.2339516401195	2.3306961493011	7.34324758698875	7.60759222730872	6.62038246886266	3.63059293594896
LOC115487085	0	0	0	0	0	0	0	0	0	0
Creg2	0.79999102114769	0	1.64600822635787	0.106013209725893	0.162938149284518	1.7459258764401	1.66599875444309	1.49558129131988	1.72665512409248	2.87726491127451
D930019O06Rik	0.158420424764794	0	0.358341835938542	0	0.0528646651022735	0.19079640437595	0.206363669295821	1.05765497304965	0.214714251043626	0.756691163069606
Rfx8	0.169283518500576	1.35790549811901	2.77481434361197	0	0.0506360229399374	0.0541840357102755	1.08243014498764	1.76068467063825	0.51435529297707	0.156349593512349
Gm3646	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0	0	0
Gm35600	0	0	0	0	0	0	0	0	0	0
Map4k4	7.45931623252998	7.66193747818598	7.85268697215021	7.53640077931821	7.51564197815881	6.45085525965633	7.97143150330245	7.27882386912942	8.06150408358655	5.78021649969724
Gm16894	0	0	0	0	1.49490055658602	0.880494424130317	0	0	0	1.33316957320611
Il1r2	0.421388872647719	0	0.935082385195392	0	3.08261889212784	3.40360496033314	0.251114374420733	0	1.74685467581119	5.53795920093801
Gm35741	0	0	0	0	0	0	0	0	0	0
Il1r1	0.464714628114153	0.201306521493585	4.52801819849101	4.21267527066506	5.86520454730982	4.82205589575163	0	0.798777505188296	4.61699571971581	5.63656493721805
Il1rl2	0	0	0	0	0	0.0841971422111377	0	0	0	1.01552399122049
Il1rl1	0	0	0	0	0	0	0	1.40863415748245	0	0.0453571103273626
Il18r1	0.158420424764794	0	0	0.400295586972078	0.814171412494942	0.920237708170532	0.437024681877613	0	0.349820232844819	1.97023641287288
Il18rap	0	0	0.201197375250307	0	0.943298336916584	1.41258879212359	0	0	0.380003993416035	2.69388138630281
Gm35801	0	0	0	0	0	0.0739181263953266	0	0	0	0.227018966361848
Slc9a4	0	0	2.32088254585417	0.246384846137843	1.1205137226035	2.23171744231514	0	0	3.23051737928236	3.701937675155
Slc9a2	0	0	0	0	0.337400492493449	0.0937655819219547	0	0.359079564668138	0	0.0498545680687295
Gm37915	0	0	0	0	0.0528646651022735	0	0	0	0	0.0495808192850958
Mfsd9	1.01431830891427	1.04673119434106	3.69206658998211	2.91582713696647	4.58193018254262	5.52324781820374	1.68915119200361	1.69319887344624	2.82496888686037	5.17392300245651
Tmem182	0	0	1.3467156000459	3.77745826103813	2.78569239380416	5.23412969980392	0	0	0.958028097609152	4.77148054455825
4930448I06Rik	0	0	0	0	0	0	0	0	0	0
Gm39631	0	0	0	0	0	0	0	0	0	0.171845775849324
Gm35935	0	0	0	0	0	0	0	0	0	0
Gm29260	0	0	0	0	0	0	0	0	0	0
Gm28175	0	0	0.201197375250307	0	0.0628564854176051	0.408760439702926	0	0	0.349820232844819	0.438255252219624
Gm46088	0	0	0	0	0	0	0	0	0	0
Gm36678	0	0	0.19263267967534	0	0	0.487631353837542	0	0	0	0
Gm46089	0	0	0	0	0	0	0	0	0	0.41310100774629
Gm36822	0	0	0	0	0	0	0	0	0	0
Gm30248	0	0	0.358341835938542	0	0.509425664334125	0.138729479157652	0	0	0	0.675145943230358
Pantr1	2.41453401648063	0	0.469951781932387	0	0	1.14306985236593	0	0.196213669106861	0	0.479447410553994
Gm46091	0	0	0	0	3.71760855564251	3.33642531404378	0	0	0.380003993416035	2.43079799138226
Pou3f3	2.28202063027365	0	0	1.16004092413728	1.95061882339173	0.993873648003092	0	0.162865895561277	0	1.67464798353884
2900092D14Rik	0.579809297412513	0	0	0	0.0917286864449568	0	0	0	0	0.0453571103273626
Pantr2	0	0	0	0.477932016747212	0	0	0	0	0	0.0472017696640885
Dalir	0	0	0	0	0.248790096735692	0.0541840357102755	0	0	0	0.343751652559787
Mrps9	6.54598081930817	6.06507575357329	6.47350234956718	5.58054437744265	3.85557991557505	4.32708594897677	6.59519175642008	6.88534031330715	6.98521493128468	5.21293687194871
Gm39633	0.398257347474042	0	0	0	0	0	0	0.162865895561277	0	0
Gpr45	0	0	0	0	0	0	0	0	0	0
Tgfbrap1	3.38093770002369	2.48854463452907	3.9408928817122	4.66090087557157	5.59242815571736	5.8092945064936	2.83204081885491	3.1249555908266	4.8481996822491	6.05131695019171
Gm28782	0	0	0.393830054925648	0	0.0506360229399374	0.0854399008738851	0	0	0.349820232844819	0.0972516819416949
8430432A02Rik	0.169283518500576	0	0.358341835938542	0	0.066515549770799	0.300426550901755	0	0.491861886328464	0	0
AI597479	5.11398886592964	4.29555565284948	4.64907806480601	3.98137431888981	6.15170647236359	4.12760725716667	5.2321771936972	4.28965906229544	4.49459827535986	3.71288099127737
Fhl2	3.65437987352252	1.61875059779454	0.893068149410169	0	0.311353355991458	0.419643111494833	3.6374848121587	2.17726618632266	2.39777437533345	1.22921163338104
Gm29040	0	0	0	0	0.202498285501952	0.132524134453091	0	0	0	0.0914554219653198
LOC115487086	0	0	0	0	0	0	0	0	0	0
Nck2	2.87521622738899	3.44984331749743	3.1944985696703	0.738164552405684	0.640904539727646	0	3.51129226985273	3.52018825766638	4.93832034831013	2.38256106209671
Gm38628	0	0	0	0	0	0	0	0	0	0
Gm30634	0	0	0	0	0	0	0	0	0	0
Ecrg4	0	0	0.201197375250307	0	0	0	0	0.940554272043526	1.71035572365077	0
Uxs1	2.48343529367741	3.54475242971586	4.15798446037158	2.04783907007061	5.62252758081052	5.54925848145717	3.45037293110426	2.48299355666316	3.0221269713515	4.58848605506557
Tpp2	6.47650642225411	6.91719446641453	6.57435182477057	4.24838711575838	3.92791679519435	4.35729184045951	6.69812106616623	6.93578252924257	7.17504953561245	5.2076712008516
Mettl21c	0	0	0	0	0	0.189151672152216	0	0	0	0.157063855334101
Ccdc168	0.158420424764794	0	0.201197375250307	0	0	0	0	0.585154834416588	0.58438519175041	0
Tex30	7.10318419059191	8.1859998322726	8.61845984788905	7.01427991448592	7.55002234674209	7.48692438460301	6.89467933198934	8.97119895735703	8.63896688027844	8.13357583240523
Poglut2	5.03151990739504	4.7552191358247	1.91399008232694	0	3.5354233468172	3.42594876149633	4.93758347561481	4.74372265704273	1.55453816943764	3.60208766340126
Bivm	4.25935217165809	4.26742436904802	4.0289507401547	1.96702273471938	2.99337936816528	3.11612655951249	3.57818105503503	5.68305499133563	2.25522526370246	3.21268419982045
Ercc5	3.90290189960082	3.40224927504081	4.08708456603652	3.71967571847399	4.63538548460831	4.5141594726945	4.07902111205855	4.80443644639962	4.58087158141731	4.8188900243566
Mettl21e	0	0	0	0	0	0	0	0	0	0
Gm28893	0	0	0	0	0	0	0	0	0	0
Gm39635	0	0	0	0	0	0	0	0	0	0
Gulp1	2.03514767177661	0	0	0	0.716367372081854	2.18147777802806	0.497724168991965	0.640112958743156	1.35550512796355	1.78906073601112
4930521E06Rik	0	0	0	0	0.50356445299597	0	0	0	0	0.126355430884906
Col3a1	6.16416207770118	0.917763701933358	3.94317374730595	0.0671414483172962	0.066515549770799	0.19079640437595	0.206363669295821	4.67910396400332	7.14407408740214	0
Col5a2	3.57764478249438	0	0.487264656241941	0.0563434836286607	0.0917286864449568	0.206442260848417	0.584705975995677	3.31690449081138	4.75679834423516	0.179563290132836
Gm39637	0	0	0	0	0	0.0545323369465142	0	0	0	0.13353391339449
LOC115487087	0	0	0	0	0.369502495629675	0.0970605425875138	0	0	0	0.446228146121095
Wdr75	7.03167166407014	7.80748626213354	6.09122962221818	5.06580610210544	6.57603147747134	6.78437090210714	7.17460942386134	7.02441344028896	6.35855271719435	6.65476334277635
Gm30900	0	0	0	0	0	0.0545323369465142	0	0	0	0
Slc40a1	6.62637097062006	3.12160589412681	1.65667844864774	0.910838989376709	0.496170047040196	0.198611838006217	7.47809874983763	3.95382786395554	1.66205966321755	0
Dnah7b	1.46968040773951	0.237749993632475	3.50021725338432	0.20218170259671	3.30252051874525	3.6017740192052	0.859729732531068	0	3.1257872659322	3.93018906545985
Gm31046	0	0	0	0	0	0	0	0	0	0
Dnah7c	0	0	1.15562303918441	0.299362966281711	2.9548238026572	3.62241951523698	0	0	0.864175525821889	3.70272434629891
Slc39a10	6.57786932781303	6.93627338028942	5.61769290599156	5.18933421505279	8.12388670876556	8.74505846555008	7.22459623451583	6.37140294572302	4.90629213423621	8.31981114027972
Gm39638	0	0	0	0	0	0	0	0	0	0
Gm39639	0	0	0	0	0	0.228507977506624	0	0	0	0
Mir6350	0	0	0	0	0	0	0	0	0	0
C230029F24Rik	0	0	0.201197375250307	0	0	0	0	0	0	0
Gm39640	0	0	0	0	0	0	0	0	0	0
Gm28321	0.158420424764794	0.201306521493585	0	0	0	0	0.366677170306914	0	0	0.29596267402037
Tmeff2	0.679041915880735	0	0	0	0	1.19121345635042	0	1.71656683314876	2.07848212163952	3.17110389128065
9330175M20Rik	0	0	0.469951781932387	0	0	0	0	0	0.58438519175041	0
Cavin2	1.39187967903214	0.596267382631131	0.469951781932387	0	0.066515549770799	0.272649264132197	0	0.477247063181879	1.07971771789373	0.563163861225642
Nabp1	6.20533035451824	5.19369558458046	6.83441285895713	4.70523854307343	3.28277336215226	2.30025204583279	5.40709456833467	5.39017570083399	6.92716291384652	4.10542340771608
Gm17767	0.169283518500576	0	1.09110777869905	0	0.249692056332243	1.98999730901073	0	0.196213669106861	2.68436057743633	1.52989443368474
Gm31636	0	0	0	0	0	0	0	0	0	0
Myo1b	6.06700467348921	6.68549712353456	6.43306856890673	5.33889607183742	6.07858156749546	5.54135767503527	6.2335117592514	5.85601867756542	6.35837904523892	4.95910747999821
Gm33795	0.169283518500576	0	0	0	0	0	0	0	0	0
Stat4	5.19175167286228	3.0019337779824	0	0	4.56200953568338	5.90179864724715	4.61493319881197	1.63224058158039	0.627599283209845	6.4615432117839
Gm31812	0	0.237749993632475	0.679897335917281	0	0.628887813976492	0.991620290484315	0.366677170306914	0.640112958743156	0.627599283209845	0.575081501729677
Stat1	1.3723151413733	0.59688587169834	4.80676228428181	0.925300414984686	2.23754373708505	1.92998599025181	1.11642348453801	2.95056431698713	3.66453504880077	2.26459781496872
Gls	5.26173599845209	4.99228212280493	5.61436150538183	5.97468427377157	4.29144012175739	2.43255580404766	5.61429439174203	5.3031914921534	6.1537422636212	3.93761377113166
Gm31867	0	0	0	0	0	0	0	0	0	0
Gm31955	0	0	0	0	0	0	0	0	0	0
Nab1	2.14676616291057	3.54555128137684	4.9604240025604	4.7709274647816	6.02176832247156	5.4443148344483	2.62624134763648	4.76744912578511	5.853330705661	6.29410423257968
Gm553	0	0	0	0	0	0	0	0	0	0
Nemp2	3.24146509571588	3.44901598504057	3.02238220211015	0.695909693483695	2.54321683845833	1.86328272601417	2.91137088270811	3.5293568090389	3.42716794152082	2.68721573629175
Gm28178	0	0	0	0	0	0	0	0	0	0
Mfsd6	1.52710642836993	1.72588009453367	3.94317374730595	2.74908460269614	4.98480273025869	4.68076243016145	2.03871480366494	2.62560871307316	4.77536206071397	5.17564189478775
Inpp1	3.10717504399516	3.78226499403547	1.61481484784689	2.28286527446771	0.761370469973887	1.94306131357039	3.04208643131629	3.18404075792765	0.214714251043626	2.3047581536462
Hibch	4.63009512081234	4.52118896235472	5.17968135788138	1.86585724972258	1.41634251445253	0.87905629792898	4.54137157206174	4.81310578785881	3.98601025033376	1.63101546357661
1700019D03Rik	5.18510726603355	6.36228982945107	0.957216438174328	0	1.50221140604063	3.94357773471765	5.87096518272558	4.71571426410224	1.9794553092746	4.05256645896049
Mstn	0.709674127204876	0	0.669739742736161	0	0	0	0	0	0	0
1700019A02Rik	1.47321205022968	2.22824050477261	1.69123096363834	0	0.0953457398476533	0	0	1.34114836029045	0.627599283209845	0
Pms1	3.94156756015412	3.99199099248331	3.2142545517044	2.8446695126095	4.55875082980305	4.4551370393674	3.98541414085372	2.5833817643223	2.03588899420817	4.41391657244816
Ormdl1	5.3163234525281	5.93519956249765	6.1267685363269	6.07138293397248	6.29658961081087	4.20615162233956	5.16314765031266	6.34789344576147	6.52361092029835	5.36147596800083
Osgepl1	4.78054015390392	4.32623758260011	4.97261719523109	2.15339823092887	4.83275807906748	5.07993269566697	4.5603510863182	4.27360660161305	4.84437812491917	5.2178634089912
Asnsd1	6.65481795672765	6.75534336810896	7.53888400843039	7.17814663712165	5.74838874111989	6.07985595184664	6.13221785551672	6.60754060301344	7.52381833356714	5.69365188518862
Asdurf	0	0	0	0	0	0	0	0	0	0
Dnah7a	0.158420424764794	0	1.24542673320533	0	1.07707277785464	1.08565708130624	0	0	0.380003993416035	1.03300137320733
Gm32311	0	0	0	0.175681782495064	0	0	0	0	0	0.0498545680687295
Stk17b	4.60425721109453	6.19617778256205	5.3775578796687	2.54013988644179	0.419909215890654	0	5.47876820193272	6.29988165758959	6.251219612167	0.203615252251817
Hecw2	1.46968040773951	2.64962492879278	1.19513462761852	0.0563434836286607	1.11240431653186	3.03874666026732	2.15741756794592	3.27152951171276	0.964389185166445	3.83554781713724
Mir7681	0	0	0	0	0	0	0	0	0	0
LOC115487088	0	0	0.358341835938542	0	0.116721451204646	0.361015799081832	0	0.162865895561277	0	0.345413858423768
Ccdc150	1.2635793933634	1.19203306204064	3.40822985023579	3.4265756761563	0.772446951050188	0.539704219809662	1.55510756532472	2.90574717284539	3.56625850494422	0.941314487352436
Gtf3c3	5.5508671429536	5.88564613158092	6.39203715311624	5.26791303657662	5.47346835199245	5.40789362682891	5.92783891382903	5.70041951183095	6.00088540326906	5.31768966779487
C1H2orf66	0.158420424764794	0	0	0	2.13821467474261	2.10097540184545	0	0	0	5.02078423979417
Gm34066	0	0	0	0	0	0	0	0	0	0
Pgap1	5.48720860977254	5.99944479628265	2.98923822055575	5.15918877508959	4.70089067467588	4.15046079333586	6.06697543493406	3.63444636573002	3.66348136365116	3.33229937018059
LOC115487089	0	0	0	0	0	0	0	0	0	0.157063855334101
Ankrd44	1.60388799742797	1.95001963872042	3.99139750521947	4.33936158973253	8.6114057314538	8.30201449806907	1.07390732321496	2.60731874797235	3.52286007295103	8.56173613403824
4930444A19Rik	0	0	0	0	0.670582563761373	0.689457580156175	0	0	0.380003993416035	0.497999066614411
Sf3b1	8.01270219616233	8.42267559171445	8.29541233395602	8.31671249950927	8.80928382536771	9.3328071951523	8.2122677930852	8.25176229549405	8.39311836217862	8.4790095788467
Coq10b	3.57878685045667	4.2224512411666	5.38506821176731	2.44394531103961	6.44349241460158	6.05208476159927	4.02889215541466	4.48956346996564	3.72774053170128	6.33482708057167
Hspd1	10.0140704220313	9.65410056320848	9.44310326165467	9.71165510170985	7.93851770065395	7.11571723371357	9.8845587521886	9.71598061269645	10.2818399869265	6.74999666019275
Hspe1	10.9422470318636	10.6009299970043	8.65249488519883	9.40373639542708	8.64100089097923	8.22163884401788	10.3537139167375	9.85080538728428	9.58492461233095	7.73054695958073
Mob4	6.17425023208376	6.11951037303104	7.09257218292435	7.59818415033704	7.97754606571219	7.45079527950612	6.58789377921902	6.38545740597241	7.29509789452663	7.75586298275954
Rftn2	3.87101975681818	2.70950897003213	1.35919781831113	0	0.97556159382568	2.7242113893404	2.42201838032486	0.855062438320864	1.71451460346753	2.79075419514951
LOC115487356	0	0	0	0	0	0.120286728475336	0.251114374420733	0.162865895561277	0	0.352046764647252
Gm10561	0.662980336298907	0	0	0	0.1300394164625	0	0.366677170306914	0	0	0
Mars2	4.35508579201992	3.72079564122451	4.40646156731718	2.56161875447147	2.00557445007155	0	4.41939233672759	3.88089654531569	3.57190698301033	0.690729398159197
Boll	1.39187967903214	2.77394665505598	4.09965440399899	1.29101098419325	0.776187350188812	0.244249601782456	2.08157781437534	2.99020920745039	4.13229772277603	0.750661806290303
Plcl1	0.819646220121761	0.416262748896255	0.358341835938542	0	0.594399354035981	3.1908799725974	0.437024681877613	0.359079564668138	1.14113232722939	3.64308988996681
